shift_date & time,shift_no,asset_id,count_ne,set_tpi,production,doff,run_time,idle,powerfail,ukg,kwh,shift_datetime,shift_date,shift_time,machine_group,production_per_min,doff_per_min,kwh_per_min,idle_per_min,ukg_per_min,over_all_time,production_per_min_group_mean,doff_per_min_group_mean,kwh_per_min_group_mean,idle_per_min_group_mean,ukg_per_min_group_mean,is_anomaly,anomaly_details
3/6/2025 6:00,1,RF 14,32.5,18.85,344.9,16,461,1,2,1.44,496.656,2025-03-06 06:00:00,2025-03-06,06:00:00,32.5_18.85,0.748,0.035,1.077,0.002,0.003,480,0.744,0.032,1.068,0.016,0.003,False,
3/7/2025 6:00,1,RF 10,32.5,18.85,331.2,21,458,0,1,1.33,440.496,2025-03-07 06:00:00,2025-03-07,06:00:00,32.5_18.85,0.723,0.046,0.962,0.0,0.003,480,0.729,0.041,1.009,0.0,0.003,False,
3/7/2025 6:00,1,RF 12,32.5,18.85,349.0,15,464,0,1,1.44,502.56,2025-03-07 06:00:00,2025-03-07,06:00:00,32.5_18.85,0.752,0.032,1.083,0.0,0.003,480,0.729,0.041,1.009,0.0,0.003,True,kwh: 1.083 > 1.029
3/7/2025 6:00,1,RF 14,32.5,18.85,326.1,21,458,0,1,1.38,450.018,2025-03-07 06:00:00,2025-03-07,06:00:00,32.5_18.85,0.712,0.046,0.983,0.0,0.003,480,0.729,0.041,1.009,0.0,0.003,True,production: 0.712 < 0.714
3/8/2025 6:00,1,RF 10,32.5,18.85,333.6,31,445,2,2,1.38,460.368,2025-03-08 06:00:00,2025-03-08,06:00:00,32.5_18.85,0.75,0.07,1.035,0.004,0.003,480,0.748,0.058,1.051,0.002,0.003,False,
3/8/2025 6:00,1,RF 11,32.5,18.85,343.2,18,461,0,1,1.36,466.752,2025-03-08 06:00:00,2025-03-08,06:00:00,32.5_18.85,0.744,0.039,1.012,0.0,0.003,480,0.748,0.058,1.051,0.002,0.003,False,
3/8/2025 6:00,1,RF 12,32.5,18.85,333.2,31,445,2,2,1.43,476.476,2025-03-08 06:00:00,2025-03-08,06:00:00,32.5_18.85,0.749,0.07,1.071,0.004,0.003,480,0.748,0.058,1.051,0.002,0.003,False,
3/8/2025 6:00,1,RF 14,32.5,18.85,340.4,24,455,0,1,1.45,493.58,2025-03-08 06:00:00,2025-03-08,06:00:00,32.5_18.85,0.748,0.053,1.085,0.0,0.003,480,0.748,0.058,1.051,0.002,0.003,True,kwh: 1.085 > 1.072
3/9/2025 6:00,1,RF 10,32.5,18.85,345.1,18,461,0,1,1.39,479.689,2025-03-09 06:00:00,2025-03-09,06:00:00,32.5_18.85,0.749,0.039,1.041,0.0,0.003,480,0.75,0.038,1.055,0.001,0.003,False,
3/9/2025 6:00,1,RF 11,32.5,18.85,348.3,14,463,1,2,1.39,484.137,2025-03-09 06:00:00,2025-03-09,06:00:00,32.5_18.85,0.752,0.03,1.046,0.002,0.003,480,0.75,0.038,1.055,0.001,0.003,False,
3/9/2025 6:00,1,RF 14,32.5,18.85,342.7,21,458,0,1,1.44,493.488,2025-03-09 06:00:00,2025-03-09,06:00:00,32.5_18.85,0.748,0.046,1.077,0.0,0.003,480,0.75,0.038,1.055,0.001,0.003,True,kwh: 1.077 > 1.076
3/10/2025 6:00,1,RF 10,32.5,18.85,341.4,17,457,4,2,1.37,467.718,2025-03-10 06:00:00,2025-03-10,06:00:00,32.5_18.85,0.747,0.037,1.023,0.009,0.003,480,0.751,0.032,1.059,0.004,0.003,False,
3/10/2025 6:00,1,RF 11,32.5,18.85,351.7,14,465,0,1,1.41,495.897,2025-03-10 06:00:00,2025-03-10,06:00:00,32.5_18.85,0.756,0.03,1.066,0.0,0.003,480,0.751,0.032,1.059,0.004,0.003,False,
3/10/2025 6:00,1,RF 12,32.5,18.85,346.8,14,462,2,2,1.45,502.86,2025-03-10 06:00:00,2025-03-10,06:00:00,32.5_18.85,0.751,0.03,1.088,0.004,0.003,480,0.751,0.032,1.059,0.004,0.003,True,kwh: 1.088 > 1.080
3/11/2025 6:00,1,RF 10,32.5,18.85,352.5,11,467,0,2,1.38,486.45,2025-03-11 06:00:00,2025-03-11,06:00:00,32.5_18.85,0.755,0.024,1.042,0.0,0.003,480,0.75,0.066,1.056,0.008,0.003,False,
3/11/2025 6:00,1,RF 11,32.5,18.85,342.0,21,458,0,1,1.38,471.96,2025-03-11 06:00:00,2025-03-11,06:00:00,32.5_18.85,0.747,0.046,1.03,0.0,0.003,480,0.75,0.066,1.056,0.008,0.003,False,
3/11/2025 6:00,1,RF 12,32.5,18.85,341.9,22,456,0,2,1.44,492.336,2025-03-11 06:00:00,2025-03-11,06:00:00,32.5_18.85,0.75,0.048,1.08,0.0,0.003,480,0.75,0.066,1.056,0.008,0.003,True,kwh: 1.080 > 1.077
3/11/2025 6:00,1,RF 14,32.5,18.85,302.9,59,406,13,2,1.44,436.176,2025-03-11 06:00:00,2025-03-11,06:00:00,32.5_18.85,0.746,0.145,1.074,0.032,0.004,480,0.75,0.066,1.056,0.008,0.003,True,ukg: 0.004 > 0.003
3/12/2025 6:00,1,RF 10,32.5,18.85,344.7,12,461,6,1,1.36,468.792,2025-03-12 06:00:00,2025-03-12,06:00:00,32.5_18.85,0.748,0.026,1.017,0.013,0.003,480,0.748,0.033,1.045,0.006,0.003,False,
3/12/2025 6:00,1,RF 11,32.5,18.85,345.0,15,463,1,1,1.36,469.2,2025-03-12 06:00:00,2025-03-12,06:00:00,32.5_18.85,0.745,0.032,1.013,0.002,0.003,480,0.748,0.033,1.045,0.006,0.003,False,
3/12/2025 6:00,1,RF 12,32.5,18.85,350.1,13,466,0,1,1.44,504.144,2025-03-12 06:00:00,2025-03-12,06:00:00,32.5_18.85,0.751,0.028,1.082,0.0,0.003,480,0.748,0.033,1.045,0.006,0.003,True,kwh: 1.082 > 1.066
3/12/2025 6:00,1,RF 14,32.5,18.85,338.7,21,454,4,1,1.43,484.341,2025-03-12 06:00:00,2025-03-12,06:00:00,32.5_18.85,0.746,0.046,1.067,0.009,0.003,480,0.748,0.033,1.045,0.006,0.003,True,kwh: 1.067 > 1.066
3/13/2025 6:00,1,RF 10,32.5,18.85,351.2,14,464,0,2,1.37,481.144,2025-03-13 06:00:00,2025-03-13,06:00:00,32.5_18.85,0.757,0.03,1.037,0.0,0.003,480,0.752,0.038,1.043,0.001,0.003,False,
3/13/2025 6:00,1,RF 11,32.5,18.85,349.1,14,463,1,2,1.36,474.776,2025-03-13 06:00:00,2025-03-13,06:00:00,32.5_18.85,0.754,0.03,1.025,0.002,0.003,480,0.752,0.038,1.043,0.001,0.003,False,
3/13/2025 6:00,1,RF 14,32.5,18.85,338.5,24,454,1,1,1.43,484.055,2025-03-13 06:00:00,2025-03-13,06:00:00,32.5_18.85,0.746,0.053,1.066,0.002,0.003,480,0.752,0.038,1.043,0.001,0.003,True,kwh: 1.066 > 1.064
3/14/2025 6:00,1,RF 10,32.5,18.85,324.2,38,441,0,1,1.35,437.67,2025-03-14 06:00:00,2025-03-14,06:00:00,32.5_18.85,0.735,0.086,0.992,0.0,0.003,480,0.734,0.058,1.023,0.005,0.003,False,
3/14/2025 6:00,1,RF 12,32.5,18.85,341.6,12,467,0,1,1.41,481.656,2025-03-14 06:00:00,2025-03-14,06:00:00,32.5_18.85,0.731,0.026,1.031,0.0,0.003,480,0.734,0.058,1.023,0.005,0.003,False,
3/14/2025 6:00,1,RF 14,32.5,18.85,327.5,27,445,7,1,1.42,465.05,2025-03-14 06:00:00,2025-03-14,06:00:00,32.5_18.85,0.736,0.061,1.045,0.016,0.003,480,0.734,0.058,1.023,0.005,0.003,True,kwh: 1.045 > 1.043
3/15/2025 6:00,1,RF 10,32.5,18.85,328.5,22,449,7,2,1.34,440.19,2025-03-15 06:00:00,2025-03-15,06:00:00,32.5_18.85,0.732,0.049,0.98,0.016,0.003,480,0.739,0.04,1.032,0.007,0.003,False,
3/15/2025 6:00,1,RF 12,32.5,18.85,336.4,16,461,1,2,1.4,470.96,2025-03-15 06:00:00,2025-03-15,06:00:00,32.5_18.85,0.73,0.035,1.022,0.002,0.003,480,0.739,0.04,1.032,0.007,0.003,False,
3/15/2025 6:00,1,RF 14,32.5,18.85,347.8,16,461,1,2,1.45,504.31,2025-03-15 06:00:00,2025-03-15,06:00:00,32.5_18.85,0.754,0.035,1.094,0.002,0.003,480,0.739,0.04,1.032,0.007,0.003,True,kwh: 1.094 > 1.053
3/16/2025 6:00,1,RF 10,32.5,18.85,345.6,13,462,4,1,1.37,473.472,2025-03-16 06:00:00,2025-03-16,06:00:00,32.5_18.85,0.748,0.028,1.025,0.009,0.003,480,0.749,0.031,1.06,0.002,0.003,False,
3/16/2025 6:00,1,RF 11,32.5,18.85,345.4,18,461,0,1,1.39,480.106,2025-03-16 06:00:00,2025-03-16,06:00:00,32.5_18.85,0.749,0.039,1.041,0.0,0.003,480,0.749,0.031,1.06,0.002,0.003,False,
3/16/2025 6:00,1,RF 12,32.5,18.85,346.9,11,467,0,2,1.43,496.067,2025-03-16 06:00:00,2025-03-16,06:00:00,32.5_18.85,0.743,0.024,1.062,0.0,0.003,480,0.749,0.031,1.06,0.002,0.003,False,
3/16/2025 6:00,1,RF 14,32.5,18.85,350.8,15,464,0,1,1.47,515.676,2025-03-16 06:00:00,2025-03-16,06:00:00,32.5_18.85,0.756,0.032,1.111,0.0,0.003,480,0.749,0.031,1.06,0.002,0.003,True,kwh: 1.111 > 1.081
3/17/2025 6:00,1,RF 12,32.5,18.85,327.4,15,454,2,9,1.39,455.086,2025-03-17 06:00:00,2025-03-17,06:00:00,32.5_18.85,0.721,0.033,1.002,0.004,0.003,480,0.719,0.035,1.003,0.02,0.003,False,
3/17/2025 6:00,1,RF 14,32.5,18.85,314.1,16,438,16,1,1.4,439.74,2025-03-17 06:00:00,2025-03-17,06:00:00,32.5_18.85,0.717,0.037,1.004,0.037,0.003,471,0.719,0.035,1.003,0.02,0.003,False,
3/18/2025 6:00,1,RF 10,32.5,18.85,333.3,31,445,3,1,1.38,459.954,2025-03-18 06:00:00,2025-03-18,06:00:00,32.5_18.85,0.749,0.07,1.034,0.007,0.003,480,0.75,0.044,1.053,0.006,0.003,False,
3/18/2025 6:00,1,RF 11,32.5,18.85,352.2,13,466,0,1,1.38,486.036,2025-03-18 06:00:00,2025-03-18,06:00:00,32.5_18.85,0.756,0.028,1.043,0.0,0.003,480,0.75,0.044,1.053,0.006,0.003,False,
3/18/2025 6:00,1,RF 14,32.5,18.85,342.4,15,459,5,1,1.45,496.48,2025-03-18 06:00:00,2025-03-18,06:00:00,32.5_18.85,0.746,0.033,1.082,0.011,0.003,480,0.75,0.044,1.053,0.006,0.003,True,kwh: 1.082 > 1.074
3/19/2025 6:00,1,RF 10,32.5,18.85,345.6,17,462,0,1,1.38,476.928,2025-03-19 06:00:00,2025-03-19,06:00:00,32.5_18.85,0.748,0.037,1.032,0.0,0.003,480,0.743,0.04,1.043,0.011,0.003,False,
3/19/2025 6:00,1,RF 11,32.5,18.85,328.4,19,445,15,1,1.4,459.76,2025-03-19 06:00:00,2025-03-19,06:00:00,32.5_18.85,0.738,0.043,1.033,0.034,0.003,480,0.743,0.04,1.043,0.011,0.003,False,
3/19/2025 6:00,1,RF 12,32.5,18.85,343.1,18,461,0,1,1.43,490.633,2025-03-19 06:00:00,2025-03-19,06:00:00,32.5_18.85,0.744,0.039,1.064,0.0,0.003,480,0.743,0.04,1.043,0.011,0.003,True,kwh: 1.064 > 1.064
3/20/2025 6:00,1,RF 11,32.5,18.85,346.4,14,465,0,1,1.35,467.64,2025-03-20 06:00:00,2025-03-20,06:00:00,32.5_18.85,0.745,0.03,1.006,0.0,0.003,480,0.75,0.03,1.059,0.0,0.003,False,
3/20/2025 6:00,1,RF 14,32.5,18.85,351.7,14,465,0,1,1.47,516.999,2025-03-20 06:00:00,2025-03-20,06:00:00,32.5_18.85,0.756,0.03,1.112,0.0,0.003,480,0.75,0.03,1.059,0.0,0.003,True,kwh: 1.112 > 1.080
3/21/2025 6:00,1,RF 11,32.5,18.85,333.1,17,445,9,9,1.39,463.009,2025-03-21 06:00:00,2025-03-21,06:00:00,32.5_18.85,0.749,0.038,1.04,0.02,0.003,480,0.752,0.055,1.074,0.023,0.003,False,
3/21/2025 6:00,1,RF 12,32.5,18.85,330.1,22,441,9,8,1.43,472.043,2025-03-21 06:00:00,2025-03-21,06:00:00,32.5_18.85,0.749,0.05,1.07,0.02,0.003,480,0.752,0.055,1.074,0.023,0.003,False,
3/21/2025 6:00,1,RF 14,32.5,18.85,323.1,33,427,12,8,1.47,474.957,2025-03-21 06:00:00,2025-03-21,06:00:00,32.5_18.85,0.757,0.077,1.112,0.028,0.003,480,0.752,0.055,1.074,0.023,0.003,True,kwh: 1.112 > 1.095
3/22/2025 6:00,1,RF 10,32.5,18.85,339.2,24,448,6,2,1.39,471.488,2025-03-22 06:00:00,2025-03-22,06:00:00,32.5_18.85,0.757,0.054,1.052,0.013,0.003,480,0.761,0.043,1.075,0.007,0.003,False,
3/22/2025 6:00,1,RF 11,32.5,18.85,352.6,13,461,4,2,1.38,486.588,2025-03-22 06:00:00,2025-03-22,06:00:00,32.5_18.85,0.765,0.028,1.056,0.009,0.003,480,0.761,0.043,1.075,0.007,0.003,False,
3/22/2025 6:00,1,RF 14,32.5,18.85,347.3,22,457,0,1,1.47,510.531,2025-03-22 06:00:00,2025-03-22,06:00:00,32.5_18.85,0.76,0.048,1.117,0.0,0.003,480,0.761,0.043,1.075,0.007,0.003,True,kwh: 1.117 > 1.097
3/23/2025 6:00,1,RF 12,32.5,18.85,352.0,15,464,0,1,1.44,506.88,2025-03-23 06:00:00,2025-03-23,06:00:00,32.5_18.85,0.759,0.032,1.092,0.0,0.003,480,0.758,0.044,1.098,0.0,0.003,False,
3/23/2025 6:00,1,RF 14,32.5,18.85,343.6,25,454,0,1,1.46,501.656,2025-03-23 06:00:00,2025-03-23,06:00:00,32.5_18.85,0.757,0.055,1.105,0.0,0.003,480,0.758,0.044,1.098,0.0,0.003,False,
3/24/2025 6:00,1,RF 12,32.5,18.85,344.8,25,454,0,1,1.46,503.408,2025-03-24 06:00:00,2025-03-24,06:00:00,32.5_18.85,0.759,0.055,1.109,0.0,0.003,480,0.761,0.044,1.119,0.001,0.003,False,
3/24/2025 6:00,1,RF 14,32.5,18.85,353.2,15,463,1,1,1.48,522.736,2025-03-24 06:00:00,2025-03-24,06:00:00,32.5_18.85,0.763,0.032,1.129,0.002,0.003,480,0.761,0.044,1.119,0.001,0.003,False,
3/25/2025 6:00,1,RF 12,32.5,18.85,355.3,13,466,0,1,1.47,522.291,2025-03-25 06:00:00,2025-03-25,06:00:00,32.5_18.85,0.762,0.028,1.121,0.0,0.003,480,0.762,0.033,1.116,0.009,0.003,False,
3/25/2025 6:00,1,RF 13,32.5,18.85,350.0,18,459,1,2,1.43,500.5,2025-03-25 06:00:00,2025-03-25,06:00:00,32.5_18.85,0.763,0.039,1.09,0.002,0.003,480,0.762,0.033,1.116,0.009,0.003,False,
3/25/2025 6:00,1,RF 14,32.5,18.85,345.4,14,453,11,2,1.49,514.646,2025-03-25 06:00:00,2025-03-25,06:00:00,32.5_18.85,0.762,0.031,1.136,0.024,0.003,480,0.762,0.033,1.116,0.009,0.003,False,
3/26/2025 6:00,1,RF 12,32.5,18.85,327.9,17,444,18,1,1.43,468.897,2025-03-26 06:00:00,2025-03-26,06:00:00,32.5_18.85,0.739,0.038,1.056,0.041,0.003,480,0.749,0.039,1.076,0.016,0.003,False,
3/26/2025 6:00,1,RF 13,32.5,18.85,341.9,23,456,0,1,1.4,478.66,2025-03-26 06:00:00,2025-03-26,06:00:00,32.5_18.85,0.75,0.05,1.05,0.0,0.003,480,0.749,0.039,1.076,0.016,0.003,False,
3/26/2025 6:00,1,RF 14,32.5,18.85,351.3,13,463,3,1,1.48,519.924,2025-03-26 06:00:00,2025-03-26,06:00:00,32.5_18.85,0.759,0.028,1.123,0.006,0.003,480,0.749,0.039,1.076,0.016,0.003,True,kwh: 1.123 > 1.098
3/27/2025 6:00,1,RF 13,32.5,18.85,326.1,23,438,18,1,1.38,450.018,2025-03-27 06:00:00,2025-03-27,06:00:00,32.5_18.85,0.745,0.053,1.027,0.041,0.003,480,0.745,0.053,1.027,0.041,0.003,False,
3/28/2025 6:00,1,RF 12,32.5,18.85,344.7,25,454,0,1,1.45,499.815,2025-03-28 06:00:00,2025-03-28,06:00:00,32.5_18.85,0.759,0.055,1.101,0.0,0.003,480,0.764,0.046,1.09,0.0,0.003,False,
3/28/2025 6:00,1,RF 13,32.5,18.85,350.5,22,457,0,1,1.4,490.7,2025-03-28 06:00:00,2025-03-28,06:00:00,32.5_18.85,0.767,0.048,1.074,0.0,0.003,480,0.764,0.046,1.09,0.0,0.003,False,
3/28/2025 6:00,1,RF 14,32.5,18.85,354.5,16,463,0,1,1.43,506.935,2025-03-28 06:00:00,2025-03-28,06:00:00,32.5_18.85,0.766,0.035,1.095,0.0,0.003,480,0.764,0.046,1.09,0.0,0.003,False,
3/29/2025 6:00,1,RF 12,32.5,18.85,354.2,14,465,0,1,1.45,513.59,2025-03-29 06:00:00,2025-03-29,06:00:00,32.5_18.85,0.762,0.03,1.104,0.0,0.003,480,0.76,0.028,1.09,0.0,0.003,False,
3/29/2025 6:00,1,RF 14,32.5,18.85,353.1,12,466,0,2,1.42,501.402,2025-03-29 06:00:00,2025-03-29,06:00:00,32.5_18.85,0.758,0.026,1.076,0.0,0.003,480,0.76,0.028,1.09,0.0,0.003,False,
3/30/2025 6:00,1,RF 12,32.5,18.85,325.9,26,436,16,2,1.45,472.555,2025-03-30 06:00:00,2025-03-30,06:00:00,32.5_18.85,0.747,0.06,1.084,0.037,0.003,480,0.754,0.074,1.098,0.02,0.003,False,
3/30/2025 6:00,1,RF 14,32.5,18.85,334.5,38,439,1,2,1.46,488.37,2025-03-30 06:00:00,2025-03-30,06:00:00,32.5_18.85,0.762,0.087,1.112,0.002,0.003,480,0.754,0.074,1.098,0.02,0.003,False,
3/31/2025 6:00,1,RF 12,32.5,18.85,348.1,12,461,5,2,1.45,504.745,2025-03-31 06:00:00,2025-03-31,06:00:00,32.5_18.85,0.755,0.026,1.095,0.011,0.003,480,0.762,0.06,1.112,0.006,0.003,False,
3/31/2025 6:00,1,RF 14,32.5,18.85,336.7,41,438,0,1,1.47,494.949,2025-03-31 06:00:00,2025-03-31,06:00:00,32.5_18.85,0.769,0.094,1.13,0.0,0.003,480,0.762,0.06,1.112,0.006,0.003,False,
3/1/2025 14:00,2,RF 10,32.5,18.85,311.3,29,426,24,1,1.36,423.368,2025-03-01 14:00:00,2025-03-01,14:00:00,32.5_18.85,0.731,0.068,0.994,0.056,0.003,480,0.74,0.053,1.033,0.019,0.003,False,
3/1/2025 14:00,2,RF 12,32.5,18.85,338.2,17,462,0,1,1.4,473.48,2025-03-01 14:00:00,2025-03-01,14:00:00,32.5_18.85,0.732,0.037,1.025,0.0,0.003,480,0.74,0.053,1.033,0.019,0.003,False,
3/1/2025 14:00,2,RF 14,32.5,18.85,343.9,24,455,0,1,1.43,491.777,2025-03-01 14:00:00,2025-03-01,14:00:00,32.5_18.85,0.756,0.053,1.081,0.0,0.003,480,0.74,0.053,1.033,0.019,0.003,True,kwh: 1.081 > 1.054
3/2/2025 14:00,2,RF 10,32.5,18.85,352.0,11,467,0,2,1.4,492.8,2025-03-02 14:00:00,2025-03-02,14:00:00,32.5_18.85,0.754,0.024,1.055,0.0,0.003,480,0.75,0.035,1.047,0.0,0.003,False,
3/2/2025 14:00,2,RF 11,32.5,18.85,342.9,16,462,0,2,1.35,462.915,2025-03-02 14:00:00,2025-03-02,14:00:00,32.5_18.85,0.742,0.035,1.002,0.0,0.003,480,0.75,0.035,1.047,0.0,0.003,False,
3/2/2025 14:00,2,RF 14,32.5,18.85,344.1,21,457,0,2,1.44,495.504,2025-03-02 14:00:00,2025-03-02,14:00:00,32.5_18.85,0.753,0.046,1.084,0.0,0.003,480,0.75,0.035,1.047,0.0,0.003,True,kwh: 1.084 > 1.068
3/3/2025 14:00,2,RF 10,32.5,18.85,336.7,23,456,0,1,1.38,464.646,2025-03-03 14:00:00,2025-03-03,14:00:00,32.5_18.85,0.738,0.05,1.019,0.0,0.003,480,0.743,0.038,1.033,0.003,0.003,False,
3/3/2025 14:00,2,RF 11,32.5,18.85,346.8,12,465,2,1,1.36,471.648,2025-03-03 14:00:00,2025-03-03,14:00:00,32.5_18.85,0.746,0.026,1.014,0.004,0.003,480,0.743,0.038,1.033,0.003,0.003,False,
3/3/2025 14:00,2,RF 12,32.5,18.85,345.6,16,463,0,1,1.41,487.296,2025-03-03 14:00:00,2025-03-03,14:00:00,32.5_18.85,0.746,0.035,1.052,0.0,0.003,480,0.743,0.038,1.033,0.003,0.003,False,
3/3/2025 14:00,2,RF 14,32.5,18.85,338.9,18,456,4,2,1.41,477.849,2025-03-03 14:00:00,2025-03-03,14:00:00,32.5_18.85,0.743,0.039,1.048,0.009,0.003,480,0.743,0.038,1.033,0.003,0.003,False,
3/4/2025 14:00,2,RF 10,32.5,18.85,345.7,18,461,0,1,1.41,487.437,2025-03-04 14:00:00,2025-03-04,14:00:00,32.5_18.85,0.75,0.039,1.057,0.0,0.003,480,0.752,0.03,1.058,0.001,0.003,False,
3/4/2025 14:00,2,RF 11,32.5,18.85,350.5,12,465,1,2,1.36,476.68,2025-03-04 14:00:00,2025-03-04,14:00:00,32.5_18.85,0.754,0.026,1.025,0.002,0.003,480,0.752,0.03,1.058,0.001,0.003,False,
3/4/2025 14:00,2,RF 12,32.5,18.85,349.9,12,465,1,2,1.44,503.856,2025-03-04 14:00:00,2025-03-04,14:00:00,32.5_18.85,0.752,0.026,1.084,0.002,0.003,480,0.752,0.03,1.058,0.001,0.003,True,kwh: 1.084 > 1.079
3/4/2025 14:00,2,RF 14,32.5,18.85,350.5,13,466,0,1,1.42,497.71,2025-03-04 14:00:00,2025-03-04,14:00:00,32.5_18.85,0.752,0.028,1.068,0.0,0.003,480,0.752,0.03,1.058,0.001,0.003,False,
3/5/2025 14:00,2,RF 10,32.5,18.85,343.1,16,455,7,2,1.42,487.202,2025-03-05 14:00:00,2025-03-05,14:00:00,32.5_18.85,0.754,0.035,1.071,0.015,0.003,480,0.751,0.046,1.074,0.006,0.003,False,
3/5/2025 14:00,2,RF 12,32.5,18.85,344.5,19,459,1,1,1.45,499.525,2025-03-05 14:00:00,2025-03-05,14:00:00,32.5_18.85,0.751,0.041,1.088,0.002,0.003,480,0.751,0.046,1.074,0.006,0.003,False,
3/5/2025 14:00,2,RF 14,32.5,18.85,337.3,28,451,0,1,1.42,478.966,2025-03-05 14:00:00,2025-03-05,14:00:00,32.5_18.85,0.748,0.062,1.062,0.0,0.003,480,0.751,0.046,1.074,0.006,0.003,False,
3/6/2025 14:00,2,RF 10,32.5,18.85,321.4,28,443,7,2,1.35,433.89,2025-03-06 14:00:00,2025-03-06,14:00:00,32.5_18.85,0.726,0.063,0.979,0.016,0.003,480,0.746,0.036,1.045,0.004,0.003,True,production: 0.726 < 0.731
3/6/2025 14:00,2,RF 11,32.5,18.85,351.5,12,467,0,1,1.37,481.555,2025-03-06 14:00:00,2025-03-06,14:00:00,32.5_18.85,0.753,0.026,1.031,0.0,0.003,480,0.746,0.036,1.045,0.004,0.003,False,
3/6/2025 14:00,2,RF 12,32.5,18.85,352.1,12,467,0,1,1.45,510.545,2025-03-06 14:00:00,2025-03-06,14:00:00,32.5_18.85,0.754,0.026,1.093,0.0,0.003,480,0.746,0.036,1.045,0.004,0.003,True,kwh: 1.093 > 1.066
3/6/2025 14:00,2,RF 14,32.5,18.85,351.1,13,466,0,1,1.43,502.073,2025-03-06 14:00:00,2025-03-06,14:00:00,32.5_18.85,0.753,0.028,1.077,0.0,0.003,480,0.746,0.036,1.045,0.004,0.003,True,kwh: 1.077 > 1.066
3/7/2025 14:00,2,RF 10,32.5,18.85,352.2,12,467,0,1,1.39,489.558,2025-03-07 14:00:00,2025-03-07,14:00:00,32.5_18.85,0.754,0.026,1.048,0.0,0.003,480,0.75,0.036,1.052,0.003,0.003,False,
3/7/2025 14:00,2,RF 11,32.5,18.85,338.9,16,457,6,1,1.35,457.515,2025-03-07 14:00:00,2025-03-07,14:00:00,32.5_18.85,0.742,0.035,1.001,0.013,0.003,480,0.75,0.036,1.052,0.003,0.003,False,
3/7/2025 14:00,2,RF 12,32.5,18.85,342.1,24,455,0,1,1.43,489.203,2025-03-07 14:00:00,2025-03-07,14:00:00,32.5_18.85,0.752,0.053,1.075,0.0,0.003,480,0.75,0.036,1.052,0.003,0.003,True,kwh: 1.075 > 1.073
3/7/2025 14:00,2,RF 14,32.5,18.85,349.9,14,465,0,1,1.44,503.856,2025-03-07 14:00:00,2025-03-07,14:00:00,32.5_18.85,0.752,0.03,1.084,0.0,0.003,480,0.75,0.036,1.052,0.003,0.003,True,kwh: 1.084 > 1.073
3/8/2025 14:00,2,RF 10,32.5,18.85,329.9,21,438,15,6,1.39,458.561,2025-03-08 14:00:00,2025-03-08,14:00:00,32.5_18.85,0.753,0.048,1.047,0.034,0.003,480,0.752,0.037,1.068,0.014,0.003,False,
3/8/2025 14:00,2,RF 11,32.5,18.85,343.3,15,456,3,6,1.39,477.187,2025-03-08 14:00:00,2025-03-08,14:00:00,32.5_18.85,0.753,0.033,1.046,0.007,0.003,480,0.752,0.037,1.068,0.014,0.003,False,
3/8/2025 14:00,2,RF 12,32.5,18.85,341.6,16,455,3,6,1.45,495.32,2025-03-08 14:00:00,2025-03-08,14:00:00,32.5_18.85,0.751,0.035,1.089,0.007,0.003,480,0.752,0.037,1.068,0.014,0.003,False,
3/8/2025 14:00,2,RF 14,32.5,18.85,344.3,14,457,4,5,1.45,499.235,2025-03-08 14:00:00,2025-03-08,14:00:00,32.5_18.85,0.753,0.031,1.092,0.009,0.003,480,0.752,0.037,1.068,0.014,0.003,True,kwh: 1.092 > 1.089
3/9/2025 14:00,2,RF 10,32.5,18.85,341.2,13,453,12,2,1.38,470.856,2025-03-09 14:00:00,2025-03-09,14:00:00,32.5_18.85,0.753,0.029,1.039,0.026,0.003,480,0.752,0.033,1.061,0.014,0.003,False,
3/9/2025 14:00,2,RF 11,32.5,18.85,347.5,16,463,0,1,1.39,483.025,2025-03-09 14:00:00,2025-03-09,14:00:00,32.5_18.85,0.751,0.035,1.043,0.0,0.003,480,0.752,0.033,1.061,0.014,0.003,False,
3/9/2025 14:00,2,RF 12,32.5,18.85,348.9,16,463,0,1,1.45,505.905,2025-03-09 14:00:00,2025-03-09,14:00:00,32.5_18.85,0.754,0.035,1.093,0.0,0.003,480,0.752,0.033,1.061,0.014,0.003,True,kwh: 1.093 > 1.082
3/9/2025 14:00,2,RF 14,32.5,18.85,336.0,15,449,14,2,1.43,480.48,2025-03-09 14:00:00,2025-03-09,14:00:00,32.5_18.85,0.748,0.033,1.07,0.031,0.003,480,0.752,0.033,1.061,0.014,0.003,False,
3/10/2025 14:00,2,RF 10,32.5,18.85,351.7,15,464,0,1,1.37,481.829,2025-03-10 14:00:00,2025-03-10,14:00:00,32.5_18.85,0.758,0.032,1.038,0.0,0.003,480,0.753,0.031,1.064,0.008,0.003,False,
3/10/2025 14:00,2,RF 11,32.5,18.85,345.1,17,462,0,1,1.38,476.238,2025-03-10 14:00:00,2025-03-10,14:00:00,32.5_18.85,0.747,0.037,1.031,0.0,0.003,480,0.753,0.031,1.064,0.008,0.003,False,
3/10/2025 14:00,2,RF 12,32.5,18.85,339.5,12,452,14,2,1.45,492.275,2025-03-10 14:00:00,2025-03-10,14:00:00,32.5_18.85,0.751,0.027,1.089,0.031,0.003,480,0.753,0.031,1.064,0.008,0.003,True,kwh: 1.089 > 1.085
